Datetime,Sport,Events,highlight_event,Venue,Location
2021-07-29 10:20:00,Water Polo,Men's Preliminary Round - Group B: Serbia vs Australia,False,Tatsumi Water Polo Centre,"35.647754733125474, 139.8195228619168"
2021-07-29 10:30:00,Fencing,Women's Foil Team Bronze Medal Match,False,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-07-29 10:30:00,Fencing,Women's Foil Team Gold Medal Match,True,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-07-29 10:30:00,Hockey,Women's Pool B: Spain vs China,False,Oi Hockey Stadium,"35.59269081886343, 139.75405101776522"
2021-07-29 10:30:00,Hockey,Women's Pool B: Japan vs Argentina,False,Oi Hockey Stadium,"35.59269081886343, 139.75405101776522"
2021-07-29 11:00:00,Baseball/Softball,Baseball Opening Round,False,Yokohama Baseball Stadium,"35.44332814187166, 139.64046498472052"
2021-07-29 11:00:00,Swimming,Women's 800m Freestyle - Heats,False,Tokyo Aquatics Centre,"35.65154002713155, 139.81526845227876"
2021-07-29 11:00:00,Swimming,Men's 100m Butterfly - Heats,False,Tokyo Aquatics Centre,"35.65154002713155, 139.81526845227876"
2021-07-29 11:00:00,Swimming,Women's 200m Backstroke - Heats,False,Tokyo Aquatics Centre,"35.65154002713155, 139.81526845227876"
2021-07-29 11:00:00,Swimming,Mixed 4 x 100m Medley Relay - Heats,False,Tokyo Aquatics Centre,"35.65154002713155, 139.81526845227876"
2021-07-29 11:00:00,Hockey,Women's Pool A: Great Britain vs Netherlands,False,Oi Hockey Stadium,"35.59269081886343, 139.75405101776522"
2021-07-29 11:00:00,Hockey,Women's Pool B: New Zealand vs Australia,False,Oi Hockey Stadium,"35.59269081886343, 139.75405101776522"
2021-07-29 11:30:00,Handball,Women's Preliminary Round Group B: Hungary vs ROC,False,Yoyogi National Stadium,"35.66773432212354, 139.70019944667044"
2021-07-29 11:30:00,Handball,Women's Preliminary Round Group B: Sweden vs France,False,Yoyogi National Stadium,"35.66773432212354, 139.70019944667044"
2021-07-29 11:40:00,Volleyball,Women's Preliminary Round - Pool A: Japan vs Brazil,False,Ariake Arena,"35.643512573489566, 139.79473745950065"
2021-07-29 11:40:00,Volleyball,Women's Preliminary Round - Pool B: United States vs Turkey,False,Ariake Arena,"35.643512573489566, 139.79473745950065"
2021-07-29 11:50:00,Artistic Gymnastics,Women's All-Around Final,False,Ariake Gymnastics Centre,"35.64167062421445, 139.79257372832834"
2021-07-29 12:00:00,Beach Volleyball,Men's or Women's Preliminaries (3 matches),False,Shiokaze Park,"35.62426208355979, 139.76843705331703"
2021-07-29 12:00:00,Table Tennis,Women's Singles Bronze Medal Match,False,Tokyo Metropolitan Gymnasium,"35.679538129089025, 139.71224149090568"
2021-07-29 12:00:00,Table Tennis,Women's Singles Gold Medal Match,True,Tokyo Metropolitan Gymnasium,"35.679538129089025, 139.71224149090568"
2021-07-29 13:00:00,Basketball,Men's Preliminary Round Group C: Spain vs Argentina,False,Saitama Super Arena,
2021-07-30 00:00:00,Surfing,Competition TBD,False,Tsurigasaki Surfing Beach,"35.336127096773154, 140.39491001303773"
2021-07-30 23:30:00,Golf,Men's Individual Stroke Play Round 2,False,Kasumigaseki Country Club,"35.899811713519725, 139.40574870339583"
2021-07-30 00:30:00,Equestrian,Eventing Dressage Team and Individual Day 1 - Session 1,False,Equestrian Park,"35.6369951864692, 139.63364991415503"
2021-07-30 00:45:00,Rowing,Women's Single Sculls Final C,False,Sea Forest Waterway,"35.60796457817903, 139.8147625026683"
2021-07-30 00:45:00,Rowing,Men's Single Sculls Final C,False,Sea Forest Waterway,"35.60796457817903, 139.8147625026683"
2021-07-30 00:45:00,Rowing,Women's Single Sculls Final B,False,Sea Forest Waterway,"35.60796457817903, 139.8147625026683"
2021-07-30 00:45:00,Rowing,Men's Single Sculls Final B,False,Sea Forest Waterway,"35.60796457817903, 139.8147625026683"
2021-07-30 00:45:00,Rowing,Women's Single Sculls Final A,False,Sea Forest Waterway,"35.60796457817903, 139.8147625026683"
2021-07-30 00:45:00,Rowing,Men's Single Sculls Final A,False,Sea Forest Waterway,"35.60796457817903, 139.8147625026683"
2021-07-30 00:45:00,Rowing,Women's Single Sculls Victory Ceremony,True,Sea Forest Waterway,"35.60796457817903, 139.8147625026683"
2021-07-30 00:45:00,Rowing,Women's Eight Final A,False,Sea Forest Waterway,"35.60796457817903, 139.8147625026683"
2021-07-30 00:45:00,Rowing,Men's Single Sculls Victory Ceremony,True,Sea Forest Waterway,"35.60796457817903, 139.8147625026683"
2021-07-30 00:45:00,Rowing,Men's Eight Final A,False,Sea Forest Waterway,"35.60796457817903, 139.8147625026683"
2021-07-30 01:00:00,Rugby,Women's Pool Round (6 matches),False,Tokyo Stadium,"35.66446761779039, 139.52756286092847"
2021-07-30 01:00:00,Volleyball,Men's Preliminary Round - Pool A: Canada vs Venezuela,False,Ariake Arena,"35.643512573489566, 139.79473745950065"
2021-07-30 01:00:00,Volleyball,Men's Preliminary Round - Pool B: Brazil vs United States,False,Ariake Arena,"35.643512573489566, 139.79473745950065"
2021-07-30 01:00:00,Athletics,Men's 3000m Steeplechase Round 1,False,Olympic Stadium,"35.67786383266573, 139.71366292613558"
2021-07-30 01:00:00,Athletics,Men's High Jump Qualifying Round,False,Olympic Stadium,"35.67786383266573, 139.71366292613558"
2021-07-30 01:00:00,Athletics,Men's Discus Throw Qualifying Round,False,Olympic Stadium,"35.67786383266573, 139.71366292613558"
2021-07-30 01:00:00,Athletics,Women's 800m Round 1,False,Olympic Stadium,"35.67786383266573, 139.71366292613558"
2021-07-30 01:00:00,Athletics,Men's 400m Hurdles Round 1,False,Olympic Stadium,"35.67786383266573, 139.71366292613558"
2021-07-30 01:00:00,Athletics,Women's 100m Round 1,False,Olympic Stadium,"35.67786383266573, 139.71366292613558"
2021-07-30 01:00:00,Handball,Men's Preliminary Round Group A: Argentina vs Brazil,False,Yoyogi National Stadium,"35.66773432212354, 139.70019944667044"
2021-07-30 01:00:00,Handball,Men's Preliminary Round Group B: Bahrain vs Japan,False,Yoyogi National Stadium,"35.66773432212354, 139.70019944667044"
2021-07-30 01:00:00,Beach Volleyball,Men's or Women's Preliminaries (3 matches),False,Shiokaze Park,"35.62426208355979, 139.76843705331703"
2021-07-30 01:00:00,Badminton,Women's Singles Quarterfinals,False,Musashino Forest Sport Plaza,"35.66516093172041, 139.52508181634872"
2021-07-30 01:00:00,Badminton,Mixed Doubles Bronze Medal Match,False,Musashino Forest Sport Plaza,"35.66516093172041, 139.52508181634872"
2021-07-30 01:00:00,Shooting,25m Pistol Women's Qualification,False,Asaka Shooting Range,"35.7811380207295, 139.58779467064903"
2021-07-30 01:00:00,Shooting,25m Pistol Women's Finals,False,Asaka Shooting Range,"35.7811380207295, 139.58779467064903"
2021-07-30 01:30:00,Hockey,Women's Pool A: South Africa vs Germany,False,Oi Hockey Stadium,"35.59269081886343, 139.75405101776522"
2021-07-30 01:30:00,Hockey,Women's Pool A: Ireland vs India,False,Oi Hockey Stadium,"35.59269081886343, 139.75405101776522"
2021-07-30 01:30:00,Archery,Women's Individual 1/8 Eliminations,False,Yumenoshima Park Archery Field,"35.65025376166539, 139.82892847281852"
2021-07-30 02:00:00,Basketball,Women's Preliminary Round Group C: Belgium vs Puerto Rico,False,Saitama Super Arena,
2021-07-30 02:00:00,Hockey,Men's Pool A: Australia vs Spain,False,Oi Hockey Stadium,"35.59269081886343, 139.75405101776522"
2021-07-30 02:00:00,Hockey,Men's Pool B: Canada vs South Africa,False,Oi Hockey Stadium,"35.59269081886343, 139.75405101776522"
2021-07-30 02:00:00,Fencing,Men's Epée Team Table of 16,False,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-07-30 02:00:00,Fencing,Men's Epée Team Quarterfinals,False,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-07-30 02:00:00,Fencing,Men's Epée Team Classification 5-8,False,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-07-30 02:00:00,Fencing,Men's Epée Team Semifinals,False,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-07-30 02:00:00,Fencing,Men's Epée Team Placement 5-6,False,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-07-30 02:00:00,Fencing,Men's Epée Team Placement 7-8,False,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-07-30 02:00:00,Cycling Bmx Racing,Men's Semifinals,False,Ariake Urban Sports Park,
2021-07-30 02:00:00,Cycling Bmx Racing,Women's Semifinals,False,Ariake Urban Sports Park,
2021-07-30 02:00:00,Cycling Bmx Racing,Men's Final,False,Ariake Urban Sports Park,
2021-07-30 02:00:00,Cycling Bmx Racing,Women's Final,False,Ariake Urban Sports Park,
2021-07-30 02:30:00,Swimming,Men's 100m Butterfly Semifinals,False,Tokyo Aquatics Centre,"35.65154002713155, 139.81526845227876"
2021-07-30 02:30:00,Swimming,Women's 200m Breaststroke Final,False,Tokyo Aquatics Centre,"35.65154002713155, 139.81526845227876"
2021-07-30 02:30:00,Swimming,Men's 200m Backstroke Final,False,Tokyo Aquatics Centre,"35.65154002713155, 139.81526845227876"
2021-07-30 02:30:00,Swimming,Women's 100m Freestyle Final,False,Tokyo Aquatics Centre,"35.65154002713155, 139.81526845227876"
2021-07-30 02:30:00,Swimming,Women's 200m Breaststroke Victory Ceremony,True,Tokyo Aquatics Centre,"35.65154002713155, 139.81526845227876"
2021-07-30 02:30:00,Swimming,Men's 200m Individual Medley Final,False,Tokyo Aquatics Centre,"35.65154002713155, 139.81526845227876"
2021-07-30 02:30:00,Swimming,Men's 200m Backstroke Victory Ceremony,True,Tokyo Aquatics Centre,"35.65154002713155, 139.81526845227876"
2021-07-30 02:30:00,Swimming,Women's 200m Backstroke Semifinals,False,Tokyo Aquatics Centre,"35.65154002713155, 139.81526845227876"
2021-07-30 03:00:00,Boxing,Women's Light (57-60kg) - Preliminaries - Round of 16,False,Kokugikan Arena,"35.69708642863296, 139.79336043405075"
2021-07-30 03:00:00,Boxing,Women's Welter (64-69kg) Quarterfinals,False,Kokugikan Arena,"35.69708642863296, 139.79336043405075"
2021-07-30 03:00:00,Boxing,Men's Welter (63-69kg) Quarterfinals,False,Kokugikan Arena,"35.69708642863296, 139.79336043405075"
2021-07-30 03:00:00,Boxing,Men's Light Heavy (75-81kg) Quarterfinals,False,Kokugikan Arena,"35.69708642863296, 139.79336043405075"
2021-07-30 03:00:00,Boxing,Men's Heavy (81-91kg) Quarterfinals,False,Kokugikan Arena,"35.69708642863296, 139.79336043405075"
2021-07-30 02:00:00,Judo,Women +78 kg Elimination Rounds,False,Nippon Budokan,"35.69328639505304, 139.74961103902368"
2021-07-30 02:00:00,Judo,Women +78 kg Quarterfinals,False,Nippon Budokan,"35.69328639505304, 139.74961103902368"
2021-07-30 02:00:00,Judo,Men +100 kg Elimination Rounds,False,Nippon Budokan,"35.69328639505304, 139.74961103902368"
2021-07-30 02:00:00,Judo,Men +100 kg Quarterfinals,False,Nippon Budokan,"35.69328639505304, 139.74961103902368"
2021-07-30 04:00:00,Baseball/Softball,Baseball Opening Round,False,Yokohama Baseball Stadium,"35.44332814187166, 139.64046498472052"
2021-07-30 04:00:00,Tennis,Men's Singles Semifinals,False,Ariake Tennis Park,"35.63522638292027, 139.78961039488578"
2021-07-30 04:00:00,Tennis,Men's Doubles Gold Medal Match,True,Ariake Tennis Park,"35.63522638292027, 139.78961039488578"
2021-07-30 04:00:00,Tennis,Men's Doubles Bronze Medal Match,False,Ariake Tennis Park,"35.63522638292027, 139.78961039488578"
2021-07-30 04:00:00,Tennis,Mixed Doubles Semifinals,False,Ariake Tennis Park,"35.63522638292027, 139.78961039488578"
2021-07-30 04:00:00,Sailing,Laser Men,False,Enoshima Yacht Harbour,"35.29979336326726, 139.48406276201857"
2021-07-30 04:00:00,Sailing,Laser Radial Women,False,Enoshima Yacht Harbour,"35.29979336326726, 139.48406276201857"
2021-07-30 04:00:00,Sailing,470 Men,False,Enoshima Yacht Harbour,"35.29979336326726, 139.48406276201857"
2021-07-30 04:00:00,Sailing,470 Women,False,Enoshima Yacht Harbour,"35.29979336326726, 139.48406276201857"
2021-07-30 04:00:00,Sailing,49er Men,False,Enoshima Yacht Harbour,"35.29979336326726, 139.48406276201857"
2021-07-30 04:00:00,Sailing,49er FX Women,False,Enoshima Yacht Harbour,"35.29979336326726, 139.48406276201857"
2021-07-30 05:00:00,Trampoline Gymnastics,Women's Qualification,False,Ariake Gymnastics Centre,"35.64167062421445, 139.79257372832834"
2021-07-30 05:00:00,Trampoline Gymnastics,Women's Final,False,Ariake Gymnastics Centre,"35.64167062421445, 139.79257372832834"
2021-07-30 05:40:00,Basketball,Women's Preliminary Round Group B: United States vs Japan,False,Saitama Super Arena,
2021-07-30 06:00:00,Canoe Slalom,Kayak (K1) Men Semi-final,False,Kasai Canoe Slalom Centre,"35.643601065815034, 139.85504382104045"
2021-07-30 06:00:00,Canoe Slalom,Kayak (K1) Men Final,False,Kasai Canoe Slalom Centre,"35.643601065815034, 139.85504382104045"
2021-07-30 06:00:00,Water Polo,Women's Preliminary Round - Group A: South Africa vs Netherlands,False,Tatsumi Water Polo Centre,"35.647754733125474, 139.8195228619168"
2021-07-30 06:00:00,Water Polo,Women's Preliminary Round - Group B: United States vs ROC,False,Tatsumi Water Polo Centre,"35.647754733125474, 139.8195228619168"
2021-07-30 06:15:00,Handball,Men's Preliminary Round Group A: France vs Spain,False,Yoyogi National Stadium,"35.66773432212354, 139.70019944667044"
2021-07-30 06:15:00,Handball,Men's Preliminary Round Group B: Sweden vs Egypt,False,Yoyogi National Stadium,"35.66773432212354, 139.70019944667044"
2021-07-30 06:20:00,Volleyball,Men's Preliminary Round - Pool A: Japan vs Poland,False,Ariake Arena,"35.643512573489566, 139.79473745950065"
2021-07-30 06:20:00,Volleyball,Men's Preliminary Round - Pool B: Argentina vs Tunisia,False,Ariake Arena,"35.643512573489566, 139.79473745950065"
2021-07-30 06:45:00,Archery,Women's Individual Quarterfinals,False,Yumenoshima Park Archery Field,"35.65025376166539, 139.82892847281852"
2021-07-30 06:45:00,Archery,Women's Individual Semifinals,False,Yumenoshima Park Archery Field,"35.65025376166539, 139.82892847281852"
2021-07-30 06:45:00,Archery,Women's Individual Bronze Medal Match,False,Yumenoshima Park Archery Field,"35.65025376166539, 139.82892847281852"
2021-07-30 06:45:00,Archery,Women's Individual Gold Medal Match,True,Yumenoshima Park Archery Field,"35.65025376166539, 139.82892847281852"
2021-07-30 07:00:00,Diving,Women's 3m Springboard Preliminary,False,Tokyo Aquatics Centre,"35.65154002713155, 139.81526845227876"
2021-07-30 07:00:00,Beach Volleyball,Men's or Women's Preliminaries (3 matches),False,Shiokaze Park,"35.62426208355979, 139.76843705331703"
2021-07-30 07:30:00,Badminton,Mixed Doubles Gold Medal Match,True,Musashino Forest Sport Plaza,"35.66516093172041, 139.52508181634872"
2021-07-30 07:30:00,Badminton,Mixed Doubles Victory Ceremony,True,Musashino Forest Sport Plaza,"35.66516093172041, 139.52508181634872"
2021-07-30 07:30:00,Badminton,Women's Singles Quarterfinals,False,Musashino Forest Sport Plaza,"35.66516093172041, 139.52508181634872"
2021-07-30 07:30:00,Badminton,Men's Doubles Semifinals,False,Musashino Forest Sport Plaza,"35.66516093172041, 139.52508181634872"
2021-07-30 08:30:00,Rugby,Women's Placing 9-12 (2 matches),False,Tokyo Stadium,"35.66446761779039, 139.52756286092847"
2021-07-30 08:30:00,Rugby,Women's Quarter-finals (4 matches),False,Tokyo Stadium,"35.66446761779039, 139.52756286092847"
2021-07-30 09:00:00,Boxing,Women's Light (57-60kg) - Preliminaries - Round of 16,False,Kokugikan Arena,"35.69708642863296, 139.79336043405075"
2021-07-30 09:00:00,Boxing,Women's Welter (64-69kg) Quarterfinals,False,Kokugikan Arena,"35.69708642863296, 139.79336043405075"
2021-07-30 09:00:00,Boxing,Men's Welter (63-69kg) Quarterfinals,False,Kokugikan Arena,"35.69708642863296, 139.79336043405075"
2021-07-30 09:00:00,Boxing,Men's Light Heavy (75-81kg) Quarterfinals,False,Kokugikan Arena,"35.69708642863296, 139.79336043405075"
2021-07-30 09:00:00,Boxing,Men's Heavy (81-91kg) Quarterfinals,False,Kokugikan Arena,"35.69708642863296, 139.79336043405075"
2021-07-30 09:00:00,Football,Women's Quarterfinal (4 matches),False,Miyagi Stadium,"38.33557331725407, 140.95096377309127"
2021-07-30 09:00:00,Judo,Women +78 kg Repechage,False,Nippon Budokan,"35.69328639505304, 139.74961103902368"
2021-07-30 09:00:00,Judo,Women +78 kg Semifinals,False,Nippon Budokan,"35.69328639505304, 139.74961103902368"
2021-07-30 09:00:00,Judo,Men +100 kg Repechage,False,Nippon Budokan,"35.69328639505304, 139.74961103902368"
2021-07-30 09:00:00,Judo,Men +100 kg Semifinals,False,Nippon Budokan,"35.69328639505304, 139.74961103902368"
2021-07-30 09:00:00,Judo,Women +78 kg Contests for Bronze Medal,False,Nippon Budokan,"35.69328639505304, 139.74961103902368"
2021-07-30 09:00:00,Judo,Women +78 kg Final,False,Nippon Budokan,"35.69328639505304, 139.74961103902368"
2021-07-30 09:00:00,Judo,Men +100 kg Contests for Bronze Medal,False,Nippon Budokan,"35.69328639505304, 139.74961103902368"
2021-07-30 09:00:00,Judo,Men +100 kg Final,False,Nippon Budokan,"35.69328639505304, 139.74961103902368"
2021-07-30 09:20:00,Basketball,Women's Preliminary Round Group B: France vs Nigeria,False,Saitama Super Arena,
2021-07-30 09:30:00,Equestrian,Eventing Dressage Team and Individual Day 1 - Session 2,False,Equestrian Park,"35.6369951864692, 139.63364991415503"
2021-07-30 10:20:00,Water Polo,Women's Preliminary Round - Group B: Japan vs Hungary,False,Tatsumi Water Polo Centre,"35.647754733125474, 139.8195228619168"
2021-07-30 10:20:00,Water Polo,Women's Preliminary Round - Group A: Spain vs Australia,False,Tatsumi Water Polo Centre,"35.647754733125474, 139.8195228619168"
2021-07-30 10:30:00,Fencing,Men's Epée Team Bronze Medal Match,False,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-07-30 10:30:00,Fencing,Men's Epée Team Gold Medal Match,True,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-07-30 10:30:00,Hockey,Men's Pool A: Japan vs India,False,Oi Hockey Stadium,"35.59269081886343, 139.75405101776522"
2021-07-30 10:30:00,Hockey,Men's Pool B: Germany vs Netherlands,False,Oi Hockey Stadium,"35.59269081886343, 139.75405101776522"
2021-07-30 11:00:00,Baseball/Softball,Baseball Opening Round,False,Yokohama Baseball Stadium,"35.44332814187166, 139.64046498472052"
2021-07-30 11:00:00,Swimming,Men's 50m Freestyle - Heats,False,Tokyo Aquatics Centre,"35.65154002713155, 139.81526845227876"
2021-07-30 11:00:00,Swimming,Women's 50m Freestyle - Heats,False,Tokyo Aquatics Centre,"35.65154002713155, 139.81526845227876"
2021-07-30 11:00:00,Swimming,Men's 1500m Freestyle - Heats,False,Tokyo Aquatics Centre,"35.65154002713155, 139.81526845227876"
2021-07-30 11:00:00,Swimming,Women's 4 x 100m Medley Relay - Heats,False,Tokyo Aquatics Centre,"35.65154002713155, 139.81526845227876"
2021-07-30 11:00:00,Swimming,Men's 4 x 100m Medley Relay - Heats,False,Tokyo Aquatics Centre,"35.65154002713155, 139.81526845227876"
2021-07-30 11:00:00,Athletics,Women's 5000m Round 1,False,Olympic Stadium,"35.67786383266573, 139.71366292613558"
2021-07-30 11:00:00,Athletics,Women's Triple Jump Qualifying Round,False,Olympic Stadium,"35.67786383266573, 139.71366292613558"
2021-07-30 11:00:00,Athletics,Women's Shot Put Qualifying Round,False,Olympic Stadium,"35.67786383266573, 139.71366292613558"
2021-07-30 11:00:00,Athletics,Mixed 4 x 400m Relay Round 1,False,Olympic Stadium,"35.67786383266573, 139.71366292613558"
2021-07-30 11:00:00,Athletics,Men's 10000m Final,False,Olympic Stadium,"35.67786383266573, 139.71366292613558"
2021-07-30 11:00:00,Hockey,Men's Pool A: Argentina vs New Zealand,False,Oi Hockey Stadium,"35.59269081886343, 139.75405101776522"
2021-07-30 11:00:00,Hockey,Men's Pool B: Belgium vs Great Britain,False,Oi Hockey Stadium,"35.59269081886343, 139.75405101776522"
2021-07-30 11:30:00,Handball,Men's Preliminary Round Group B: Portugal vs Denmark,False,Yoyogi National Stadium,"35.66773432212354, 139.70019944667044"
2021-07-30 11:30:00,Handball,Men's Preliminary Round Group A: Germany vs Norway,False,Yoyogi National Stadium,"35.66773432212354, 139.70019944667044"
2021-07-30 11:40:00,Volleyball,Men's Preliminary Round - Pool A: Italy vs Islamic Rep. of Iran,False,Ariake Arena,"35.643512573489566, 139.79473745950065"
2021-07-30 11:40:00,Volleyball,Men's Preliminary Round - Pool B: ROC vs France,False,Ariake Arena,"35.643512573489566, 139.79473745950065"
2021-07-30 12:00:00,Beach Volleyball,Men's or Women's Preliminaries (3 matches),False,Shiokaze Park,"35.62426208355979, 139.76843705331703"
2021-07-30 12:00:00,Table Tennis,Men's Singles Bronze Medal Match,False,Tokyo Metropolitan Gymnasium,"35.679538129089025, 139.71224149090568"
2021-07-30 12:00:00,Table Tennis,Men's Singles Gold Medal Match,True,Tokyo Metropolitan Gymnasium,"35.679538129089025, 139.71224149090568"
2021-07-30 13:00:00,Basketball,Women's Preliminary Round Group C: China vs Australia,False,Saitama Super Arena,
2021-07-31 00:00:00,Surfing,Competition TBD,False,Tsurigasaki Surfing Beach,"35.336127096773154, 140.39491001303773"
2021-07-31 23:30:00,Triathlon,Mixed Relay,False,Odaiba Marine Park,"35.630141395249126, 139.7762643781928"
2021-07-31 23:30:00,Golf,Men's Individual Stroke Play Round 3,False,Kasumigaseki Country Club,"35.899811713519725, 139.40574870339583"
2021-07-31 00:30:00,Equestrian,Eventing Dressage Team and Individual Day 2 - Session 3,False,Equestrian Park,"35.6369951864692, 139.63364991415503"
2021-07-31 01:00:00,Athletics,Women's 400m Hurdles Round 1,False,Olympic Stadium,"35.67786383266573, 139.71366292613558"
2021-07-31 01:00:00,Athletics,Women's Discus Throw Qualifying Round,False,Olympic Stadium,"35.67786383266573, 139.71366292613558"
2021-07-31 01:00:00,Athletics,Men's Pole Vault Qualifying Round,False,Olympic Stadium,"35.67786383266573, 139.71366292613558"
2021-07-31 01:00:00,Athletics,Men's 800m Round,False,Olympic Stadium,"35.67786383266573, 139.71366292613558"
2021-07-31 01:00:00,Athletics,Women's 100m Hurdles Qualifying Round,False,Olympic Stadium,"35.67786383266573, 139.71366292613558"
2021-07-31 01:00:00,Athletics,Men's 100m Preliminary Round,False,Olympic Stadium,"35.67786383266573, 139.71366292613558"
2021-07-31 01:00:00,Shooting,Trap Mixed Team Qualification,False,Asaka Shooting Range,"35.7811380207295, 139.58779467064903"
2021-07-31 01:00:00,Shooting,Trap Mixed Team Finals,False,Asaka Shooting Range,"35.7811380207295, 139.58779467064903"
2021-07-31 01:00:00,Volleyball,Women's Preliminary Round - Pool A: Dominican Rep. vs Kenya,False,Ariake Arena,"35.643512573489566, 139.79473745950065"
2021-07-31 01:00:00,Volleyball,Women's Preliminary Round - Pool B: United States vs ROC,False,Ariake Arena,"35.643512573489566, 139.79473745950065"
2021-07-31 01:00:00,Handball,Women's Preliminary Round Group A: Angola vs Japan,False,Yoyogi National Stadium,"35.66773432212354, 139.70019944667044"
2021-07-31 01:00:00,Handball,Women's Preliminary Round Group A: Montenegro vs Republic of Korea,False,Yoyogi National Stadium,"35.66773432212354, 139.70019944667044"
2021-07-31 01:00:00,Beach Volleyball,Men's or Women's Preliminaries (3 matches),False,Shiokaze Park,"35.62426208355979, 139.76843705331703"
2021-07-31 01:00:00,Badminton,Men's Singles Quarterfinals,False,Musashino Forest Sport Plaza,"35.66516093172041, 139.52508181634872"
2021-07-31 01:00:00,Badminton,Women's Doubles Semifinals,False,Musashino Forest Sport Plaza,"35.66516093172041, 139.52508181634872"
2021-07-31 01:00:00,Rugby,Women's Placing 11-12,False,Tokyo Stadium,"35.66446761779039, 139.52756286092847"
2021-07-31 01:00:00,Rugby,Women's Placing 9-10,False,Tokyo Stadium,"35.66446761779039, 139.52756286092847"
2021-07-31 01:00:00,Rugby,Women's Placing 5-8 (2 matches),False,Tokyo Stadium,"35.66446761779039, 139.52756286092847"
2021-07-31 01:00:00,Rugby,Women's Semi-finals (2 matches),False,Tokyo Stadium,"35.66446761779039, 139.52756286092847"
2021-07-31 01:30:00,Archery,Men's Individual 1/8 Eliminations,False,Yumenoshima Park Archery Field,"35.65025376166539, 139.82892847281852"
2021-07-31 01:30:00,Hockey,Women's Pool B: China vs New Zealand,False,Oi Hockey Stadium,"35.59269081886343, 139.75405101776522"
2021-07-31 01:30:00,Hockey,Women's Pool B: Argentina vs Australia,False,Oi Hockey Stadium,"35.59269081886343, 139.75405101776522"
2021-07-31 02:00:00,Basketball,Men's Preliminary Round Group A: Islamic Rep. of Iran vs France,False,Saitama Super Arena,
2021-07-31 02:00:00,Hockey,Women's Pool B: Japan vs Spain,False,Oi Hockey Stadium,"35.59269081886343, 139.75405101776522"
2021-07-31 02:00:00,Hockey,Women's Pool A: India vs South Africa,False,Oi Hockey Stadium,"35.59269081886343, 139.75405101776522"
2021-07-31 02:00:00,Water Polo,Men's Preliminary Round - Group B: Montenegro vs Kazakhstan,False,Tatsumi Water Polo Centre,"35.647754733125474, 139.8195228619168"
2021-07-31 02:00:00,Water Polo,Men's Preliminary Round - Group B: Australia vs Spain,False,Tatsumi Water Polo Centre,"35.647754733125474, 139.8195228619168"
2021-07-31 02:00:00,Fencing,Women's Sabre Team Table of 16,False,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-07-31 02:00:00,Fencing,Women's Sabre Team Quarterfinals,False,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-07-31 02:00:00,Fencing,Women's Sabre Team Classification 5-8,False,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-07-31 02:00:00,Fencing,Women's Sabre Team Semifinals,False,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-07-31 02:00:00,Fencing,Women's Sabre Team Placement 5-6,False,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-07-31 02:00:00,Fencing,Women's Sabre Team Placement 7-8,False,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-07-31 02:10:00,Cycling Bmx Freestyle,Women's Park Seeding,False,Ariake Urban Sports Park,
2021-07-31 02:10:00,Cycling Bmx Freestyle,Men's Park Seeding,False,Ariake Urban Sports Park,
2021-07-31 02:30:00,Swimming,Men's 100m Butterfly Final,False,Tokyo Aquatics Centre,"35.65154002713155, 139.81526845227876"
2021-07-31 02:30:00,Swimming,Women's 200m Backstroke Final,False,Tokyo Aquatics Centre,"35.65154002713155, 139.81526845227876"
2021-07-31 02:30:00,Swimming,Women's 800m Freestyle Final,False,Tokyo Aquatics Centre,"35.65154002713155, 139.81526845227876"
2021-07-31 02:30:00,Swimming,Men's 100m Butterfly Victory Ceremony,True,Tokyo Aquatics Centre,"35.65154002713155, 139.81526845227876"
2021-07-31 02:30:00,Swimming,Men's 50m Freestyle Semifinals,False,Tokyo Aquatics Centre,"35.65154002713155, 139.81526845227876"
2021-07-31 02:30:00,Swimming,Women's 200m Backstroke Victory Ceremony,True,Tokyo Aquatics Centre,"35.65154002713155, 139.81526845227876"
2021-07-31 02:30:00,Swimming,Women's 50m Freestyle Semifinals,False,Tokyo Aquatics Centre,"35.65154002713155, 139.81526845227876"
2021-07-31 02:30:00,Swimming,Mixed 4 x 100m Medley Relay Final,False,Tokyo Aquatics Centre,"35.65154002713155, 139.81526845227876"
